competitor,comp_path,staples_carries,gold_staples_path,source,labeller,note
OfficeDepot,Electronics > Audio > Docks & Radios > Public Address Systems,1,Furniture > Lecterns & PA Systems > PA Systems & Accessories,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Electronics > Phones & Accessories > Multi-Line Phones > Multi-Line Handset Systems,1,"Phones, Cameras & Electronics > Phones & Accessories",gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Electronics > Phones & Accessories > Phone Accessories > Expansion Handsets,1,"Phones, Cameras & Electronics > Phones & Accessories",gap-enriched sample,Claude first pass (review with team),
OfficeDepot,"Pet Supplies > Feeding & Hydration > Bowls, Feeders & Stands",1,Expanded Assortment > Pet Supplies & Accessories,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,"Pet Supplies > Accessories > Collars, Leashes & Harnesses",1,Expanded Assortment > Pet Supplies & Accessories,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Breakroom > Fresh & Frozen Foods > Breakfast & Cereal,1,"Coffee, Water & Snacks > Snacks & Food",gap-enriched sample,Claude first pass (review with team),
OfficeDepot,In Room Solutions > Appliances,1,Appliances & Kitchenware,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Breakroom > Fresh & Frozen Foods > Bakery & Breads,1,"Coffee, Water & Snacks > Snacks & Food > Fresh, Frozen & Dry Groceries",gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Bedroom > Bedding > Duvet Covers,1,Furniture > Decor > Beds & Bedding,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Bedroom > Bedding > Comforters,1,Furniture > Decor > Beds & Bedding,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Pet Supplies > Feeding & Hydration,1,Expanded Assortment > Pet Supplies & Accessories,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Food Service & Supplies,1,Restaurant & Foodservice Supplies,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Breakroom > Fresh & Frozen Foods > Meats & Deli,1,"Coffee, Water & Snacks > Snacks & Food",gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Pet Supplies > Accessories > Totes & Storage,1,Expanded Assortment > Pet Supplies & Accessories,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,"Pet Supplies > Health, Wellness & Care",1,Expanded Assortment > Pet Supplies & Accessories,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Towels & Bath Mats > Gym Towel,1,Furniture > Decor > Bath Mats & Towels,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,In Room Solutions > Personal Care Amenities > Bar Soap & Wipes,1,Healthcare Supplies > Personal Care|Cleaning Supplies > Hand Soaps & Sanitizers,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Outdoor Furniture > Outdoor Tables,1,Gift Shop > Professional Gifts > Compasses > Patio Furniture,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Bedroom > Bedding > Bed Sheets,1,Furniture > Decor > Beds & Bedding,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Pet Supplies > Cleaning & Waste Disposal > Litter Care,1,Expanded Assortment > Pet Supplies & Accessories,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,"Equipment > Laundry > Laundry Carts, Trucks & Hampers",1,Cleaning Supplies > Laundry Care,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,In Room Solutions > Bathroom Accessories,1,Furniture > Decor > Bath & Shower Accessories|Facilities > Bathroom Fixtures,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Breakroom > Fresh & Frozen Foods > Fruits & Vegetables,1,"Coffee, Water & Snacks > Snacks & Food",gap-enriched sample,Claude first pass (review with team),
OfficeDepot,"Food Service & Supplies > Cups, Lids & Stir Sticks",1,"Party Supplies|Coffee, Water & Snacks > Plates, Cups & Cutlery",gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Pet Supplies > Cleaning & Waste Disposal,1,Expanded Assortment > Pet Supplies & Accessories|Cleaning Supplies,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Pet Supplies > Treats & Food,1,Expanded Assortment > Pet Supplies & Accessories,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Outdoor Furniture > Outdoor Decor > Outdoor Accessories,1,Gift Shop > Professional Gifts > Compasses > Outdoor Decor,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Outdoor Furniture > Outdoor Seating,1,Gift Shop > Professional Gifts > Compasses > Patio Furniture,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Breakroom > Fresh & Frozen Foods > Frozen Meals & Snacks,1,"Coffee, Water & Snacks > Snacks & Food",gap-enriched sample,Claude first pass (review with team),
OfficeDepot,In Room Solutions > Room Accessories > Laundry Bags,1,Cleaning Supplies > Laundry Care,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Bathroom > Towels,1,Furniture > Decor > Bath Mats & Towels,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,In Room Solutions > Personal Care Amenities > Shampoo,1,Retail Store Supplies > Spa & Salon > Hair,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Bedroom > Bedding > Pillows & Pillowcases,1,Furniture > Decor > Beds & Bedding,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Bedroom > Mattresses,1,Furniture > Decor > Beds & Bedding,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Breakroom > Fresh & Frozen Foods,1,"Coffee, Water & Snacks > Snacks & Food",gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Outdoor Furniture,1,Gift Shop > Professional Gifts > Compasses,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Pet Supplies,1,Expanded Assortment > Pet Supplies & Accessories,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Towels & Bath Mats,1,Furniture > Decor > Bath Mats & Towels,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,In Room Solutions > Appliances > Small Appliances > Microwave,1,Appliances & Kitchenware > Small Appliances,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Outdoor Furniture > Outdoor Decor,1,Gift Shop > Professional Gifts > Compasses > Outdoor Decor,gap-enriched sample,Claude first pass (review with team),
OfficeDepot,Furniture > Bedroom > Headboards,1,Furniture > Decor > Beds & Bedding,gap-enriched sample,Claude first pass (review with team),
WestElm,Bedding > Bedding Essentials > Down Inserts,1,Furniture > Decor > Beds & Bedding > Bedding|Furniture > Decor > Beds & Bedding > Pillows,stratified sample,Claude labelling agent (review with team),down-filled duvet + bed-pillow inserts; Bedding shelf is thin (3 items) but on-type
WestElm,Furniture > Bedroom > Nightstands,0,,stratified sample,Claude labelling agent (review with team),"no nightstand shelf; a few nightstands scattered in Accent & Coffee Tables / Accent Furniture, not core (same standard as dressers)"
WestElm,Bath > Bathroom Furniture > Vanities,0,,stratified sample,Claude labelling agent (review with team),no bathroom vanity shelf; Facilities Sinks are commercial sinks
WestElm,Bath > Bathroom Furniture > Bathtubs,0,,stratified sample,Claude labelling agent (review with team),Tubs and Showers holds only shower heads; no bathtubs
WestElm,Kitchen & Dining > Serveware > Serving Platters & Stands,1,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware|Restaurant & Foodservice Supplies > Tabletop > Serveware,stratified sample,Claude labelling agent (review with team),"Tableware page carries serving trays, platters, cake stands"
WestElm,Furniture > Bedroom > Armoires & Wardrobes,0,,stratified sample,Claude labelling agent (review with team),no armoire/wardrobe shelf (prior OD standard)
WestElm,Furniture > Living Room > Daybeds,0,,stratified sample,Claude labelling agent (review with team),Beds & Mattresses = platform/loft/bunk beds; site search finds no daybeds
WestElm,Outdoor > Outdoor Lounge Furniture > Lounge Sets,1,Gift Shop > Professional Gifts > Compasses > Patio Furniture,stratified sample,Claude labelling agent (review with team),
WestElm,Kitchen & Dining > Drinkware & Barware > Cocktail Glasses,1,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Drinkware & Glassware,stratified sample,Claude labelling agent (review with team),judgement: Drinkware & Glassware incl. rocks/bar glasses; restaurant Bar Glassware page is empty
WestElm,Furniture > Bedroom,1,Furniture > Decor > Beds & Bedding > Beds & Mattresses|Furniture > Decor > Beds & Bedding > Headboards,stratified sample,Claude labelling agent (review with team),"judgement: beds, mattresses, headboards covered; dressers/nightstands/armoires are not"
WestElm,Outdoor > Planters & Garden > Outdoor Planters,0,,stratified sample,Claude labelling agent (review with team),no planter shelf; only a few indoor decorative planters sold via artificial-plant vendors
WestElm,Kitchen & Dining > Drinkware & Barware > Wine & Champagne Glasses,1,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Drinkware & Glassware|Party Supplies > Wedding Supplies > Wedding Glassware,stratified sample,Claude labelling agent (review with team),judgement: Wedding Glassware = champagne flutes/wine glasses (plastic); Drinkware & Glassware is the glassware shelf
WestElm,Window > Curtain Rods & Hardware,1,"Furniture > Decor > Curtains, Blinds & Shades",stratified sample,Claude labelling agent (review with team),"Curtains, Blinds & Shades page currently holds only curtain rods (2 items)"
WestElm,Lighting > Ceiling Lighting > Chandeliers,1,Furniture > Lamps & Lighting > Ceiling Lighting,stratified sample,Claude labelling agent (review with team),
WestElm,Lighting > Sconces > Sconces,1,Furniture > Lamps & Lighting > Wall Lamps,stratified sample,Claude labelling agent (review with team),sconces = wall lamps
WestElm,Window > Window Shades > Window Shades,1,"Furniture > Decor > Curtains, Blinds & Shades",stratified sample,Claude labelling agent (review with team),shelf is thin (2 items)
WestElm,Bedding > All Bedding > Duvet Covers & Shams,1,Furniture > Decor > Beds & Bedding > Bedding,stratified sample,Claude labelling agent (review with team),"Bedding page carries duvet cover, sheet, pillowcase"
WestElm,Lighting > Sconces,1,Furniture > Lamps & Lighting > Wall Lamps,stratified sample,Claude labelling agent (review with team),
WestElm,Pillows & Decor > Room Decor > Vases,0,,stratified sample,Claude labelling agent (review with team),no vase shelf; Decorative Accents = figurines/sculptures/fountains (no vases)
WestElm,Art & Mirrors > Wall Organization & Decor > Wallpaper & Paneling,1,Furniture > Decor > Wall Art > Wall Decals,stratified sample,Claude labelling agent (review with team),judgement: York/RoomMates peel-and-stick wallpaper sits on the Wall Decals shelf; no paneling
WestElm,Office > Shop By Category > Rugs & Carpet Tiles,1,Decor > Rugs,stratified sample,Claude labelling agent (review with team),
WestElm,Lighting > Ceiling Lighting > Flush Mounts,1,Furniture > Lamps & Lighting > Ceiling Lighting,stratified sample,Claude labelling agent (review with team),
WestElm,Kitchen & Dining > Kitchen > Kitchen Towels & Pot Holders,1,Appliances & Kitchenware > Kitchenware > Kitchen Accessories > Oven Mitts & Potholders,stratified sample,Claude labelling agent (review with team),judgement: pot holders covered; no kitchen-towel shelf
WestElm,Kitchen & Dining > Drinkware & Barware > Bar Tools,1,Restaurant & Foodservice Supplies > Bar Supplies|Gift Shop > Professional Gifts > Bar Accessories,stratified sample,Claude labelling agent (review with team),"Bar Supplies has shakers, muddlers, bar spoons"
WestElm,Furniture > Living Room > End & Side Tables,1,Furniture > Home & Office Tables > Accent & Coffee Tables,stratified sample,Claude labelling agent (review with team),
WestElm,Window > Curtains > Patterned Curtains,1,"Furniture > Decor > Curtains, Blinds & Shades",stratified sample,Claude labelling agent (review with team),shelf is thin (2 items)
WestElm,Kitchen & Dining > Serveware > Serving Bowls,1,Appliances & Kitchenware > Kitchenware > Dining & Tableware > Tableware|Restaurant & Foodservice Supplies > Tabletop > Serveware,stratified sample,Claude labelling agent (review with team),Tableware page carries serving/fruit bowls
WestElm,Window > Curtain Rods & Hardware > Curtain Rods & Hardware,1,"Furniture > Decor > Curtains, Blinds & Shades",stratified sample,Claude labelling agent (review with team),"Curtains, Blinds & Shades page currently holds only curtain rods"
WestElm,Furniture > Living Room > Console & Sofa Tables,1,Furniture > Home & Office Tables > Accent & Coffee Tables,stratified sample,Claude labelling agent (review with team),console tables are listed in Accent & Coffee Tables
